number_staff 2
number_drone 2
droneLimitationFightTime(s) 3600
Customers 20 
Coordinate X		 Coordinate Y 		Demand		OnlyServicedByStaff		 ServiceTimeByTruck(s)		 ServiceTimeByDrone(s)
7344.748365841363	-115.4639619596244	0.03	0	0 	0
-13709.209580651737	-9878.772417744636	0.09	0	0 	0
15693.253831731901	10044.593038595076	0.1	0	0 	0
7007.679270236101	-15969.571529211114	0.03	0	0 	0
-5730.764169794379	-12721.469336617025	0.03	0	0 	0
10354.647720004948	-4986.526544241903	0.07	0	0 	0
1435.7425898459508	-8497.548190380568	0.06	0	0 	0
11970.711562838633	11601.702328245203	0.02	0	0 	0
12240.230785941329	6299.97991658848	0.02	0	0 	0
-14680.275667933543	-11084.623490668613	0.04	0	0 	0
-8181.797297596002	-7871.202788209783	0.02	0	0 	0
10835.535370426493	5657.387936720174	0.01	0	0 	0
-4035.657801058393	-15184.480493290279	0.07	0	0 	0
15511.493167866396	-6035.178591700311	0.01	0	0 	0
14847.087713868063	-3445.721586604333	0.02	0	0 	0
-2245.294937107399	10365.121937526004	0.02	0	0 	0
-7999.355174676637	-338.8146697044055	0.03	0	0 	0
-1158.6921192624395	-3643.146289042392	0.02	0	0 	0
8158.8534837467505	-8298.36032484709	0.02	0	0 	0
-8411.645870539505	12955.24484074356	0.03	0	0 	0
