NUM DRONES,4
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,1.5
TRUCK TIME LIMIT,1.5
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	12.16	14.63	0.00
1	10.70	5.08	1.20
2	9.61	4.89	28.69
3	0.56	19.84	1.17
4	19.83	5.86	2.05
5	1.26	14.34	0.18
6	12.11	17.30	0.89
7	9.64	6.45	0.15
8	10.99	5.20	1.52
9	10.56	4.92	1.54
10	8.87	2.86	1.94
11	11.10	5.41	0.77
12	10.72	5.10	2.26
13	8.16	4.28	0.84
14	12.78	4.24	2.06
15	11.83	2.73	1.67
16	11.10	5.79	1.26
17	10.02	5.06	2.05
18	10.47	5.06	2.14
19	9.26	5.44	0.96
20	2.08	17.95	1.28
21	0.61	19.83	1.46
22	19.85	7.76	0.53
23	1.42	12.10	2.18
24	1.20	10.66	1.39
25	5.01	13.07	2.08
26	0.60	14.22	2.27
27	13.07	15.71	62.86
28	12.61	17.44	0.30
29	12.13	17.44	0.99
30	12.08	18.06	1.01
