NUM DRONES,4
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,1.5
TRUCK TIME LIMIT,1.5
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	10.00	10.00	0.00
1	13.32	4.91	1.38
2	15.06	15.46	0.92
3	13.12	14.22	2.15
4	16.55	0.10	0.64
5	4.02	18.99	0.72
6	0.18	1.75	0.80
7	17.43	1.49	0.63
8	4.11	2.52	0.58
9	11.64	13.42	0.93
10	7.00	12.09	1.71
11	6.66	5.80	2.06
12	4.84	11.77	0.89
13	15.52	4.00	1.69
14	18.47	15.32	1.48
15	1.74	6.93	2.05
16	12.02	16.73	2.85
17	18.48	9.06	1.64
18	7.48	18.38	0.60
19	16.60	1.73	0.85
20	13.82	14.68	2.14
21	9.03	2.48	0.80
22	12.53	4.39	1.90
23	19.36	4.63	1.03
24	0.12	12.54	0.44
25	9.46	17.50	1.39
26	18.43	11.32	55.31
27	11.16	9.52	1.76
28	0.45	7.14	1.09
29	5.11	10.03	1.08
30	18.23	9.78	0.78
31	18.34	11.84	1.61
32	18.33	11.40	1.77
33	19.09	11.25	65.70
34	17.05	13.85	56.55
35	18.36	10.96	1.43
36	11.02	8.75	1.54
37	11.72	9.66	0.30
38	7.92	10.29	0.55
39	10.93	7.38	1.22
40	10.98	9.75	1.72
41	12.42	12.13	1.99
42	11.20	9.14	1.75
43	4.87	9.94	2.11
44	5.08	9.48	0.44
45	5.79	9.79	27.26
46	18.38	8.38	1.24
47	18.34	9.70	26.89
48	19.30	10.61	43.34
49	18.84	9.93	1.36
50	18.50	9.63	1.28
