NUM DRONES,4
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,1.5
TRUCK TIME LIMIT,1.5
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	10.00	10.00	0.00
1	19.53	11.02	0.78
2	17.27	15.17	1.11
3	18.80	7.33	0.39
4	5.88	9.49	0.99
5	10.65	16.73	0.23
6	6.73	2.56	49.42
7	16.56	12.03	1.68
8	10.35	12.38	42.70
9	19.73	10.51	1.75
10	19.69	3.35	1.88
11	11.18	15.97	34.70
12	2.82	15.25	1.70
13	12.88	16.55	0.59
14	0.30	1.69	1.44
15	4.79	17.76	2.09
16	3.04	1.10	0.39
17	15.36	12.49	0.30
18	13.71	2.45	0.20
19	9.81	18.20	1.87
20	13.89	12.41	0.16
21	15.18	16.84	0.71
22	14.48	11.74	1.01
23	3.42	11.71	1.04
24	16.45	16.05	0.10
25	17.25	1.14	1.82
26	0.42	2.23	1.23
27	5.64	14.38	0.19
28	10.76	10.32	0.86
29	18.89	3.65	1.72
30	4.25	4.12	1.50
31	6.88	12.89	56.53
32	0.29	2.32	0.99
33	1.43	2.20	0.53
34	1.76	2.77	1.83
35	0.35	2.12	1.76
36	10.48	9.48	1.38
37	10.95	10.30	1.81
38	10.29	10.10	1.03
39	18.86	3.65	1.26
40	18.77	3.26	0.90
41	19.20	3.81	1.16
42	16.06	5.27	1.30
43	18.88	3.69	0.67
44	19.31	5.50	0.99
45	4.84	3.93	1.80
46	4.47	12.33	40.81
47	4.61	11.69	1.64
48	7.06	12.51	1.08
49	7.01	12.99	0.65
50	6.34	9.73	1.01
