NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.00
DRONE CAP,2.27
TRUCK SPEED,30.00
DRONE SPEED,40.00
DRONE ENDURANCE,0.60
DRONE TIME LIMIT,2.00
TRUCK TIME LIMIT,2.06
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	12.50	0.00	0.00
1	18.00	16.24	0.26
2	24.64	18.08	0.39
3	21.82	0.24	0.74
4	20.93	0.02	0.87
5	21.50	4.86	1.59
6	17.86	15.70	0.75
7	18.83	14.15	0.57
8	17.53	16.19	34.72
9	18.18	16.16	1.05
10	17.80	17.77	1.32
11	18.07	16.71	0.24
12	15.65	14.47	0.30
13	18.17	16.46	0.39
14	18.43	16.00	1.07
15	18.15	15.48	1.67
16	18.74	16.63	1.28
17	16.47	17.84	28.80
18	17.63	16.29	2.20
19	18.13	16.32	1.86
20	24.75	18.00	0.60
21	24.98	18.36	1.16
22	24.66	18.21	0.61
23	23.76	16.94	0.12
24	24.57	17.96	2.03
25	22.64	18.22	1.43
26	23.75	18.36	0.88
27	24.01	18.39	5.97
28	24.51	18.10	0.85
29	18.91	2.64	1.45
30	21.44	0.04	1.17
31	22.05	0.31	2.15
32	21.52	0.79	1.02
33	21.97	0.64	1.92
34	22.79	0.45	1.43
35	21.13	0.12	1.15
36	19.73	1.54	0.52
37	21.97	0.57	1.08
38	21.42	0.30	57.87
39	22.17	0.34	0.70
40	21.77	0.34	0.53
41	22.09	0.35	31.91
42	22.04	0.36	1.57
43	21.00	0.45	1.06
44	22.14	0.31	67.92
45	22.53	0.26	2.10
46	22.65	0.14	0.86
47	21.89	0.37	0.53
48	21.89	0.48	1.71
49	21.21	0.66	0.70
50	21.01	0.10	2.02
51	21.51	1.28	0.32
52	19.89	1.28	1.18
53	22.96	3.01	1.81
54	19.35	1.42	0.52
55	23.11	0.93	1.79
56	20.91	0.06	0.38
57	20.99	0.13	1.33
58	19.83	1.65	0.94
59	21.92	0.69	1.91
60	20.93	0.02	0.70
61	20.61	0.46	1.30
62	20.98	0.12	4.19
63	20.82	0.12	1.52
64	21.22	1.44	0.76
65	22.45	0.89	0.57
66	20.31	0.19	2.18
67	22.35	1.40	1.10
68	21.35	2.25	62.46
69	20.83	0.19	1.15
70	20.71	0.09	1.35
71	22.25	0.55	1.27
72	21.98	4.46	1.81
73	23.47	7.54	1.55
74	24.71	6.82	2.20
75	20.49	4.09	2.24
76	21.79	3.64	0.30
77	21.22	4.82	12.95
78	22.04	5.37	0.34
79	21.50	3.84	44.25
80	22.12	4.01	1.59
81	21.75	4.67	1.89
82	21.58	5.11	1.41
83	20.36	4.77	1.84
84	24.55	2.60	29.18
85	20.58	1.99	1.15
86	19.98	6.88	1.27
87	21.30	5.14	14.56
88	21.52	4.84	1.86
89	22.25	3.30	0.41
90	20.50	2.14	6.63
91	20.70	4.22	1.17
92	22.57	4.28	1.95
93	21.83	3.89	1.47
94	21.42	4.83	0.23
95	21.50	4.86	0.42
96	23.34	8.10	0.27
97	20.97	4.46	2.23
98	21.51	5.53	1.32
99	22.45	4.69	0.70
100	21.83	5.03	1.69
