NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,2.0
TRUCK TIME LIMIT,2.1
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	25.00	12.50	0.00
1	4.75	18.82	0.43
2	19.41	16.56	1.11
3	24.02	10.74	1.38
4	7.78	0.47	0.50
5	22.35	23.67	1.21
6	12.06	3.91	17.36
7	5.58	20.99	1.90
8	15.60	21.62	1.79
9	4.16	20.43	16.94
10	4.64	18.96	35.89
11	5.20	19.75	1.83
12	4.63	18.73	25.96
13	5.07	19.57	0.82
14	5.05	19.07	16.56
15	4.95	18.36	1.92
16	4.94	18.72	58.61
17	5.25	18.21	0.95
18	4.28	18.36	1.10
19	5.79	19.32	4.31
20	4.57	19.98	1.72
21	4.18	19.09	1.43
22	5.26	18.96	1.74
23	4.87	17.52	0.34
24	3.97	18.57	1.81
25	4.90	18.76	1.76
26	4.54	17.80	1.66
27	5.09	19.07	1.59
28	4.67	18.73	35.07
29	5.40	18.64	0.76
30	4.67	18.75	1.86
31	4.12	19.36	1.76
32	4.93	18.74	0.82
33	19.36	15.98	0.29
34	19.53	16.41	1.36
35	19.40	16.38	2.21
36	20.54	19.27	0.29
37	17.38	14.31	1.26
38	18.98	16.36	1.18
39	19.64	13.76	1.98
40	19.40	16.99	46.26
41	18.94	16.25	2.17
42	20.29	16.11	1.44
43	19.30	17.09	0.16
44	19.75	17.32	1.32
45	19.81	15.57	0.47
46	19.50	16.38	0.97
47	18.52	16.27	0.51
48	19.59	16.14	59.03
49	17.49	14.64	1.97
50	17.81	15.73	1.50
51	19.75	15.89	1.95
52	19.88	17.58	0.82
53	19.31	16.51	1.87
54	19.00	15.94	1.82
55	18.13	15.63	2.03
56	19.43	16.61	19.06
57	20.08	15.56	27.71
58	19.37	16.56	0.90
59	19.74	17.02	0.50
60	19.50	16.70	1.45
61	20.35	17.10	0.46
62	19.70	17.32	1.28
63	24.38	10.81	2.21
64	23.84	10.82	2.03
65	24.11	10.74	1.43
66	23.03	10.74	1.86
67	23.15	9.01	1.48
68	23.70	11.62	1.61
69	23.31	8.19	0.14
70	24.00	10.79	0.34
71	24.46	10.91	0.71
72	23.98	10.73	1.40
73	24.47	10.61	1.67
74	24.26	10.80	0.83
75	24.01	10.73	0.64
76	22.95	10.80	0.48
77	23.98	10.52	1.87
78	24.60	9.33	2.21
79	23.79	10.71	0.45
80	24.29	11.09	58.69
81	23.44	11.44	3.02
82	23.46	11.53	32.20
83	23.95	10.54	46.34
84	24.10	10.97	2.22
85	24.15	10.63	1.90
86	23.96	12.38	2.01
87	8.07	0.66	58.06
88	7.75	0.52	67.32
89	7.13	0.67	1.64
90	7.82	1.51	1.68
91	8.20	0.13	0.18
92	7.28	0.51	1.95
93	9.60	2.89	1.91
94	8.13	0.85	19.08
95	8.29	1.12	39.94
96	8.39	0.69	0.28
97	7.78	0.55	0.53
98	7.49	0.07	1.37
99	8.09	0.83	0.87
100	5.08	1.75	1.61
101	7.44	0.88	42.95
102	7.74	2.09	0.30
103	8.19	1.36	2.06
104	7.84	0.53	1.52
105	9.68	0.54	0.69
106	19.41	23.14	1.94
107	21.11	20.59	0.92
108	22.05	23.95	0.69
109	23.31	23.41	35.03
110	22.58	23.52	27.78
111	22.39	23.55	0.38
112	22.47	24.00	1.26
113	22.20	23.65	2.06
114	22.95	23.57	0.64
115	22.32	23.98	0.56
116	22.90	23.45	0.10
117	21.84	23.89	0.69
118	23.21	24.55	1.08
119	22.56	23.35	0.79
120	18.57	22.75	1.07
121	21.76	23.10	1.86
122	22.46	23.74	48.29
123	21.69	23.78	1.32
124	22.53	23.84	1.43
