NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,2.0
TRUCK TIME LIMIT,2.31
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	19.44	15.37	0.00
1	15.65	24.58	1.23
2	5.47	10.44	1.17
3	1.41	24.28	0.33
4	18.67	22.56	29.62
5	13.79	8.51	66.33
6	11.26	9.66	0.27
7	23.46	15.42	0.44
8	12.97	4.15	37.64
9	11.83	19.88	1.58
10	18.10	5.10	2.10
11	1.05	9.55	2.18
12	13.73	5.68	28.04
13	9.36	15.84	1.28
14	3.75	8.62	0.38
15	2.47	18.39	47.84
16	22.47	21.52	1.63
17	5.33	22.67	0.77
18	9.16	15.56	1.24
19	14.50	11.42	1.90
20	8.13	18.36	1.25
21	24.79	4.37	0.40
22	4.71	14.95	1.52
23	20.92	10.62	5.41
24	13.91	12.55	0.79
25	14.78	10.35	1.43
26	4.42	13.06	0.86
27	14.35	6.93	1.40
28	11.82	22.25	0.95
29	1.01	23.41	0.48
30	1.97	1.17	0.97
31	16.94	21.29	2.00
32	19.70	20.71	0.29
33	10.37	7.11	0.95
34	14.56	5.20	0.49
35	11.16	16.93	1.55
36	6.33	6.87	2.15
37	14.06	2.29	2.05
38	0.46	8.24	1.36
39	11.04	19.54	65.25
40	14.18	20.40	1.03
41	19.16	16.69	1.06
42	0.02	0.19	0.11
43	24.68	10.81	0.81
44	2.85	2.99	1.47
45	17.34	9.09	1.99
46	11.02	24.25	1.26
47	6.98	11.20	2.01
48	4.47	23.91	0.44
49	20.11	19.06	1.58
50	22.50	18.22	0.81
51	14.48	14.50	2.88
52	18.54	4.21	0.77
53	23.86	16.11	0.16
54	1.90	17.75	0.98
55	24.11	19.31	1.15
56	11.41	18.53	0.91
57	20.21	13.35	0.37
58	14.99	17.83	51.14
59	7.63	10.37	0.52
60	18.80	16.77	15.16
61	14.89	19.07	0.91
62	23.34	6.80	0.72
63	4.27	8.40	0.86
64	1.20	8.46	2.09
65	17.05	13.30	1.75
66	9.71	0.81	1.53
67	15.10	10.54	2.16
68	5.88	15.11	1.65
69	13.63	0.55	2.00
70	1.57	11.53	0.68
71	4.87	17.65	1.88
72	0.49	19.05	51.89
73	18.24	3.26	0.25
74	7.97	12.54	18.30
