NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.00
DRONE CAP,2.27
TRUCK SPEED,30.00
DRONE SPEED,40.00
DRONE ENDURANCE,0.60
DRONE TIME LIMIT,2.50
TRUCK TIME LIMIT,2.50
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	12.50	12.50	0.00
1	17.29	4.95	0.39
2	0.03	14.62	1.01
3	1.89	13.92	0.12
4	14.03	4.69	38.49
5	17.18	5.08	0.49
6	17.42	6.76	1.36
7	18.98	1.81	1.65
8	15.89	4.70	29.33
9	18.33	5.45	1.47
10	17.19	4.93	0.97
11	17.26	4.50	0.25
12	17.28	4.95	0.89
13	17.29	4.95	2.14
14	17.58	4.31	1.21
15	17.27	4.93	1.64
16	17.16	4.62	1.21
17	17.29	4.97	0.77
18	17.83	4.84	1.48
19	17.77	5.29	1.81
20	18.18	6.04	1.00
21	17.20	5.14	1.90
22	17.03	4.54	1.19
23	17.25	5.01	0.21
24	17.24	4.92	0.12
25	17.45	5.62	56.49
26	17.28	4.94	2.25
27	16.70	5.44	21.78
28	17.37	4.73	0.35
29	18.71	4.44	1.87
30	17.30	4.99	0.90
31	17.25	5.10	2.06
32	14.70	5.72	0.15
33	18.57	4.68	54.18
34	16.70	3.39	2.03
35	19.74	3.80	0.35
36	18.07	4.52	0.42
37	17.29	4.64	0.52
38	17.20	3.96	1.82
39	17.00	4.87	0.37
40	18.08	2.72	1.07
41	18.57	6.51	0.71
42	19.98	3.31	0.93
43	17.40	5.54	0.73
44	17.18	4.85	23.55
45	17.28	4.95	1.86
46	17.18	4.71	1.73
47	16.51	5.14	1.00
48	17.17	4.58	0.19
49	17.34	4.97	0.19
50	18.78	5.54	0.65
51	17.27	4.95	0.45
52	17.28	4.23	0.85
53	17.35	3.10	1.78
54	17.15	4.14	1.63
55	17.47	5.14	0.61
56	16.57	4.64	0.41
57	17.23	4.81	1.94
58	17.29	4.97	1.54
59	19.26	5.52	0.58
60	16.86	4.35	0.69
61	17.18	4.90	1.35
62	17.51	8.71	0.60
63	15.35	5.95	0.74
64	16.94	4.76	2.24
65	17.26	4.78	17.78
66	17.60	4.83	1.39
67	16.78	7.97	2.23
68	16.85	5.53	0.40
69	17.09	6.01	2.02
70	13.56	4.17	2.01
71	19.95	5.12	1.53
72	17.12	5.06	1.42
73	16.46	4.63	0.51
74	16.70	5.93	1.48
75	19.05	7.73	1.75
76	16.77	5.64	1.35
77	19.92	5.02	1.68
78	19.12	3.86	0.35
79	18.62	3.06	0.27
80	16.77	4.55	1.20
81	16.68	3.94	1.20
82	17.43	4.96	1.50
83	16.63	4.92	0.50
84	17.15	4.94	0.94
85	16.67	5.71	1.30
86	17.39	4.97	0.42
87	18.05	4.75	1.64
88	17.34	4.89	0.17
89	0.01	14.57	0.31
90	0.61	15.21	1.13
91	1.33	17.18	2.10
92	0.05	13.59	1.74
93	0.91	14.95	1.83
94	0.39	14.85	1.22
95	0.41	13.60	2.23
96	0.04	14.62	1.49
97	0.41	15.08	50.60
98	0.25	14.49	1.97
99	0.95	14.13	0.90
100	0.14	14.95	1.56
101	0.25	16.13	1.30
102	0.10	14.61	0.42
103	0.17	14.72	0.49
104	0.02	14.47	0.33
105	0.72	14.78	21.65
106	0.33	14.80	1.44
107	0.02	14.61	1.94
108	0.79	13.23	1.23
109	0.21	12.04	1.34
110	0.29	14.67	0.45
111	2.22	16.27	2.25
112	0.27	14.79	55.03
113	0.32	14.53	0.73
114	1.25	15.34	1.35
115	0.47	15.27	2.18
116	0.21	14.50	5.27
117	0.73	14.70	1.24
118	0.42	15.76	0.78
119	0.28	14.65	1.78
120	0.24	15.73	0.35
121	0.09	14.47	1.55
122	0.57	15.09	1.25
123	0.44	14.26	0.21
124	0.27	14.95	0.45
125	0.04	14.64	2.08
126	0.22	17.36	2.15
127	0.36	14.33	0.27
128	1.48	15.87	0.38
129	0.95	13.68	1.38
130	1.97	12.18	2.22
131	0.03	14.61	1.38
132	0.04	14.68	1.63
133	1.50	14.97	1.18
134	0.02	14.70	0.14
135	0.37	11.37	41.96
136	0.49	14.55	0.43
137	0.45	15.22	1.86
138	0.21	15.06	1.98
139	0.83	13.45	1.30
140	0.37	14.59	7.75
141	0.01	14.61	0.26
142	0.03	14.62	0.42
143	0.13	14.07	0.77
144	0.21	14.55	0.30
145	1.29	14.88	1.30
146	1.81	14.38	0.37
147	3.57	13.89	1.07
148	0.25	14.11	1.80
149	0.17	14.53	0.53
150	0.09	14.13	0.12
151	0.53	14.80	1.97
152	0.71	14.15	1.37
153	0.00	14.18	0.31
154	0.35	14.67	1.32
155	0.04	14.63	1.84
