NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,2.0
TRUCK TIME LIMIT,2.0
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	12.50	12.50	0.00
1	23.54	18.67	2.17
2	3.66	10.00	1.18
3	12.18	1.82	1.08
4	22.49	22.82	1.15
5	10.83	9.66	1.73
6	17.37	13.20	1.23
7	21.47	23.17	19.24
8	15.34	14.74	1.81
9	10.87	6.19	1.01
10	20.15	18.12	24.39
11	4.14	1.20	0.48
12	11.48	6.17	18.71
13	24.33	3.94	1.49
14	3.85	16.39	3.43
15	7.58	13.33	2.02
16	1.66	24.16	15.68
17	9.05	16.60	2.16
18	21.49	6.27	0.69
19	1.92	15.75	1.77
20	19.68	15.77	14.83
21	19.41	4.70	1.27
22	16.20	10.10	0.52
23	24.44	5.73	0.91
24	2.86	1.57	0.53
25	19.10	10.01	0.19
26	14.62	23.80	2.22
27	13.81	24.20	0.43
28	8.25	15.64	1.81
29	15.70	9.13	1.73
30	9.35	16.14	0.55
31	18.00	2.10	0.17
32	2.91	6.10	1.87
33	23.00	12.78	0.18
34	12.31	20.06	1.69
35	16.92	1.27	40.88
36	5.63	17.67	2.09
37	22.68	5.59	1.32
38	3.35	12.02	1.38
39	4.22	5.14	55.70
40	5.46	7.99	0.40
41	18.25	4.28	1.70
42	19.23	16.75	1.38
43	18.82	21.33	59.13
44	4.86	10.43	29.14
45	21.75	7.80	1.45
46	4.80	6.28	0.35
47	21.95	18.01	1.34
48	0.92	4.62	1.81
49	1.91	12.60	0.55
50	14.55	4.95	7.85
51	15.71	17.47	1.93
52	18.57	17.62	1.41
53	15.85	24.80	1.31
54	23.23	17.13	2.08
55	16.97	7.81	0.83
56	18.68	17.67	2.07
57	24.32	5.03	0.37
58	9.32	16.27	1.36
59	20.84	10.50	1.14
60	7.35	3.73	1.98
61	11.61	24.61	1.27
62	13.81	15.39	1.73
63	4.88	10.69	1.74
64	3.12	24.56	1.23
65	14.66	6.39	0.31
66	1.29	14.77	0.30
67	14.26	14.53	0.82
68	22.58	19.51	0.26
69	18.36	16.58	1.55
70	23.94	19.69	0.83
71	22.37	19.36	1.56
72	5.48	1.24	1.72
73	17.82	12.41	0.99
74	4.49	8.20	1.35
75	18.00	6.36	0.96
76	23.84	13.65	0.31
77	5.13	16.34	2.01
78	19.18	10.72	1.80
79	0.72	4.08	0.43
80	10.80	20.02	54.44
81	11.13	21.06	1.47
82	2.52	21.76	1.87
83	21.08	14.04	0.61
84	14.12	16.03	47.54
85	10.70	16.69	2.12
86	18.69	12.56	1.28
87	21.18	10.35	56.66
88	3.35	24.63	1.38
89	20.35	24.73	1.18
90	20.90	18.07	21.05
91	5.98	14.18	0.74
92	24.91	8.51	1.81
93	10.58	12.88	44.69
94	6.38	19.61	2.11
95	19.38	8.86	1.59
96	7.21	5.75	0.18
97	9.30	0.33	2.08
98	1.89	6.88	1.91
99	10.58	15.54	0.42
100	21.30	9.42	1.29
101	21.44	16.04	1.94
102	12.18	2.15	0.28
103	2.86	21.52	1.33
104	6.04	18.35	1.27
105	3.25	9.08	1.43
106	12.31	16.79	2.14
