NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,2.0
TRUCK TIME LIMIT,2.33
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	12.50	0.00	0.00
1	19.48	16.65	1.63
2	21.08	24.73	0.90
3	0.96	23.17	0.73
4	20.32	16.24	1.56
5	24.56	17.42	0.31
6	19.09	7.31	2.25
7	19.66	17.29	2.03
8	18.78	20.04	1.86
9	10.88	14.33	1.61
10	1.20	23.59	2.25
11	24.39	19.85	1.21
12	20.01	11.44	1.21
13	24.15	21.34	1.49
14	2.69	14.33	1.47
15	0.35	6.31	1.36
16	8.24	19.97	0.48
17	17.36	14.35	0.21
18	11.72	24.97	0.24
19	13.60	23.12	2.26
20	6.35	18.94	0.22
21	10.78	1.07	14.30
22	20.07	2.65	1.01
23	12.92	22.81	1.32
24	10.69	0.22	1.08
25	12.20	0.03	0.14
26	4.26	18.68	0.24
27	23.61	5.51	0.42
28	2.47	21.17	1.92
29	11.37	11.62	1.16
30	8.22	16.25	1.59
31	17.44	9.00	1.35
32	12.98	11.36	60.86
33	2.64	2.83	1.02
34	18.40	13.04	1.36
35	9.64	8.22	2.26
36	17.11	21.43	1.63
37	20.52	5.37	0.58
38	14.53	11.12	26.19
39	3.03	4.69	1.56
40	24.94	5.30	1.11
41	1.75	17.82	0.27
42	1.86	13.41	1.11
43	18.95	0.77	1.98
44	20.53	5.89	1.49
45	19.50	12.00	0.97
46	17.75	4.67	1.52
47	20.77	14.46	0.45
48	11.46	5.24	0.55
49	18.24	3.08	0.26
50	7.86	13.27	1.75
51	16.21	21.75	2.23
52	3.64	6.08	1.16
53	1.11	12.82	0.82
54	0.48	21.60	1.20
55	7.54	22.00	1.20
56	10.64	17.31	41.26
57	17.13	6.51	0.49
58	13.98	14.86	31.56
59	1.49	10.15	63.00
60	3.63	13.37	1.04
61	22.32	2.46	1.24
62	12.42	5.43	2.02
63	11.26	15.79	1.32
64	7.90	0.48	1.07
65	21.80	5.35	1.99
66	11.88	6.39	1.35
67	13.92	15.62	1.51
68	18.77	6.31	0.50
69	17.86	15.85	1.25
70	6.88	17.45	1.44
71	13.51	17.64	2.17
72	1.31	18.56	24.58
73	4.89	14.46	0.98
74	11.52	2.89	1.79
75	9.08	17.31	1.27
76	10.11	1.28	41.12
77	21.25	24.83	0.84
78	21.14	21.84	1.87
79	19.96	23.37	0.27
80	9.16	1.41	2.27
81	11.74	4.70	1.55
82	8.05	9.80	1.61
83	12.39	17.92	1.64
84	14.73	21.29	0.39
85	22.92	13.06	0.22
86	23.03	8.88	0.39
87	10.75	1.02	0.80
88	12.70	4.29	1.73
89	19.01	9.73	1.51
90	11.30	12.27	0.10
91	24.50	9.76	0.56
92	16.35	24.57	1.51
93	22.71	9.05	1.22
94	12.18	11.15	0.46
95	5.34	20.36	0.71
96	21.00	16.85	19.05
97	20.81	13.49	0.28
98	0.24	5.88	1.46
99	19.73	7.18	46.31
100	12.32	14.35	1.47
101	15.07	7.71	35.77
102	13.60	21.34	0.51
103	22.26	22.28	2.10
104	23.43	8.63	1.87
105	10.91	5.98	0.46
106	4.86	21.06	0.81
107	16.85	17.21	0.80
108	21.41	19.83	0.98
109	2.70	7.05	33.59
110	7.52	1.40	1.53
111	19.15	14.79	43.82
112	21.93	20.44	1.61
113	12.57	13.65	0.13
114	6.87	4.75	59.93
115	15.11	20.90	1.89
116	24.89	2.89	1.77
117	0.19	18.48	1.13
118	4.96	3.54	2.01
119	15.32	15.60	0.96
120	8.02	7.93	47.67
121	13.56	15.90	0.47
122	10.64	15.44	0.58
123	24.93	3.26	0.64
124	19.32	0.40	36.52
125	6.95	5.28	52.94
126	17.66	11.68	1.25
127	4.54	8.80	1.50
128	19.02	24.52	0.34
129	24.86	5.61	0.83
130	4.51	19.58	0.34
131	4.66	18.32	4.83
132	15.34	0.96	1.90
133	1.77	7.77	54.10
134	15.98	19.17	63.87
135	17.23	13.32	26.59
136	13.36	6.53	2.19
137	14.19	10.80	1.86
138	11.87	0.05	1.95
139	24.89	18.70	1.59
140	16.11	1.72	2.02
141	17.01	22.41	1.44
142	15.22	9.07	1.83
143	4.28	24.30	0.92
144	2.12	1.42	1.96
145	1.91	20.00	1.09
146	12.36	8.54	0.98
147	1.96	0.63	0.90
148	17.83	4.94	0.88
149	0.43	0.50	1.26
150	7.10	13.55	0.22
151	21.87	23.21	1.84
152	3.16	19.27	2.03
153	23.29	4.14	0.74
154	19.04	23.94	0.20
155	2.38	22.07	0.54
156	10.24	14.11	45.03
157	16.07	12.71	1.29
158	1.53	21.41	0.73
159	13.70	3.47	2.23
160	7.08	20.01	24.50
161	8.38	19.93	1.97
162	3.55	7.83	0.58
163	5.82	1.42	1.65
164	13.38	14.46	64.67
165	11.42	12.16	0.84
166	8.15	8.79	1.67
167	4.13	13.55	2.09
168	6.92	6.37	1.23
169	20.59	9.21	2.05
170	24.26	18.01	2.22
171	15.16	5.35	1.69
172	0.94	4.09	0.29
173	0.40	3.18	0.84
174	4.68	8.84	1.84
175	0.48	18.54	0.63
176	11.45	7.67	0.12
177	1.48	20.68	2.20
178	16.26	9.93	1.79
179	0.50	13.10	1.31
180	4.10	21.53	1.38
181	15.39	1.31	0.33
182	12.35	24.03	55.73
183	1.06	6.86	2.11
184	15.37	8.41	1.47
185	16.29	7.63	1.52
186	24.39	11.60	0.63
187	9.57	22.19	2.21
188	6.69	17.77	15.04
189	15.36	11.71	0.18
190	6.84	18.06	0.51
191	15.66	1.98	2.22
192	5.34	12.22	1.73
193	15.99	17.27	1.61
194	1.20	14.84	1.76
195	12.37	17.67	1.21
196	23.16	24.01	0.58
197	15.47	4.67	1.31
198	19.16	0.51	0.42
199	9.47	7.20	0.80
200	22.35	11.04	2.17
