NUM DRONES,4
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,1.5
TRUCK TIME LIMIT,1.5
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	10.00	10.00	0.00
1	0.05	1.23	1.34
2	14.48	6.34	0.26
3	17.46	8.43	37.27
4	3.11	7.81	64.91
5	6.32	10.05	0.78
6	0.04	1.23	2.26
7	0.66	1.15	2.13
8	0.04	1.23	29.09
9	14.36	6.46	2.22
10	14.49	6.37	1.51
11	14.85	7.74	0.29
12	13.65	5.92	0.82
13	15.01	4.25	1.07
14	16.27	5.35	1.45
15	13.31	5.98	1.70
16	14.52	6.32	1.00
17	14.11	6.22	1.36
18	15.40	6.29	2.26
19	16.66	8.35	1.94
20	17.49	8.36	23.23
21	18.97	10.53	2.14
22	17.34	9.74	1.51
23	17.12	8.29	2.21
24	17.04	8.34	0.10
25	16.74	8.03	1.21
26	17.59	7.96	1.25
27	17.62	8.41	1.87
28	17.91	7.73	1.96
29	17.06	9.41	0.98
30	2.19	11.21	1.04
31	3.74	7.66	0.86
32	4.31	7.29	0.36
33	3.01	8.62	0.55
34	3.99	7.09	2.15
35	3.06	7.84	2.20
36	5.43	7.87	1.84
37	3.04	7.69	1.53
38	5.47	6.00	0.84
39	4.25	6.17	2.24
40	3.09	7.80	0.25
41	4.89	7.28	2.14
42	0.55	8.89	2.00
43	6.29	10.03	1.15
44	5.68	9.51	0.24
45	5.91	10.50	1.82
46	6.79	9.49	2.08
47	4.88	10.54	48.83
48	6.18	10.32	1.86
49	6.18	9.93	2.21
50	6.33	10.07	1.72
