NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,2.0
TRUCK TIME LIMIT,2.45
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	25.00	12.50	0.00
1	2.72	8.63	0.86
2	13.61	18.41	1.57
3	11.17	24.49	1.41
4	1.28	1.24	11.79
5	10.11	5.90	1.39
6	11.80	17.14	1.25
7	2.74	7.36	2.01
8	24.36	9.42	26.64
9	8.95	22.49	1.20
10	24.64	10.29	1.03
11	15.68	3.23	1.68
12	19.20	15.84	1.69
13	15.24	3.46	0.94
14	3.55	6.98	0.28
15	16.38	15.80	1.80
16	4.95	11.73	1.92
17	21.15	14.37	2.25
18	15.55	23.69	0.97
19	5.64	8.14	2.18
20	6.61	4.50	0.69
21	24.32	5.15	1.75
22	3.55	13.66	31.47
23	9.49	23.52	24.40
24	22.25	17.84	32.01
25	0.38	17.18	1.24
26	13.49	21.91	0.96
27	3.46	9.46	2.06
28	3.77	23.47	14.81
29	12.19	17.44	1.70
30	6.47	8.99	1.88
31	19.60	20.78	2.05
32	16.03	14.29	1.36
33	20.60	21.14	2.13
34	3.91	10.84	2.08
35	2.91	22.51	1.60
36	2.74	16.85	1.01
37	19.15	23.05	0.72
38	8.57	21.22	1.61
39	5.60	19.38	0.71
40	18.78	11.94	2.04
41	20.67	1.88	1.11
42	24.41	9.38	1.22
43	2.25	22.27	0.84
44	16.62	23.17	0.36
45	13.50	21.44	2.17
46	9.42	1.95	0.17
47	14.77	1.67	0.96
48	5.53	18.63	1.23
49	1.40	7.49	2.10
50	20.55	11.98	2.23
51	14.09	9.26	0.21
52	8.01	11.98	37.89
53	22.50	10.72	1.70
54	15.77	17.14	1.88
55	6.16	24.70	2.16
56	18.92	1.15	2.26
57	23.97	11.39	2.26
58	15.82	0.56	0.42
59	22.06	17.09	1.26
60	2.21	12.09	1.46
61	23.34	5.59	0.21
62	2.33	11.23	5.58
63	22.07	24.82	11.31
64	14.87	1.22	1.43
65	9.06	14.69	0.89
66	0.53	5.93	1.77
67	12.20	5.60	1.20
68	17.57	15.65	1.88
69	12.91	14.70	0.88
70	0.15	24.30	64.98
71	9.56	0.57	1.88
72	13.78	12.10	1.09
73	20.58	8.31	0.53
74	14.83	24.31	19.57
75	24.79	1.38	0.49
76	23.25	1.49	0.61
77	15.97	23.30	0.98
78	12.75	22.60	0.87
79	5.47	13.69	2.22
80	17.52	20.58	1.93
81	13.35	15.74	1.26
82	1.18	4.86	1.26
83	10.30	13.60	1.10
84	1.82	10.62	1.81
85	3.62	9.63	0.53
86	17.80	11.24	1.64
87	0.38	24.47	1.57
88	3.23	6.97	0.53
89	8.77	9.33	2.03
90	24.59	4.65	51.18
91	17.81	4.09	0.23
92	20.13	18.04	1.95
93	19.17	8.88	54.33
94	9.76	5.50	1.91
95	2.96	10.04	1.32
96	9.60	24.24	1.38
97	7.99	24.19	1.51
98	18.27	9.19	2.12
99	7.17	8.18	0.92
100	0.88	7.51	17.41
101	9.32	1.57	0.58
102	12.77	8.67	1.05
103	18.89	15.34	38.86
