NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.00
DRONE CAP,2.27
TRUCK SPEED,30.00
DRONE SPEED,40.00
DRONE ENDURANCE,0.60
DRONE TIME LIMIT,2.00
TRUCK TIME LIMIT,2.00
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	12.50	12.50	0.00
1	7.10	8.00	2.19
2	16.97	3.49	1.84
3	24.05	4.66	23.15
4	16.74	8.80	16.20
5	7.29	8.27	1.44
6	7.60	8.29	46.79
7	6.53	7.10	1.73
8	7.17	7.97	0.31
9	7.06	8.09	0.96
10	8.07	8.41	0.51
11	7.29	7.83	0.92
12	7.10	7.67	1.85
13	7.17	7.96	1.81
14	7.20	8.05	0.76
15	7.00	7.75	0.30
16	8.11	7.46	62.92
17	7.21	7.36	1.27
18	6.78	8.07	66.90
19	6.99	8.00	1.88
20	16.75	3.03	1.51
21	16.68	3.40	1.73
22	16.84	5.34	1.83
23	17.28	3.57	1.84
24	16.89	3.61	0.96
25	17.47	3.44	10.34
26	17.82	2.84	0.51
27	17.77	3.66	0.60
28	18.11	3.48	2.16
29	16.70	3.59	2.00
30	17.82	3.24	22.01
31	19.34	4.55	0.95
32	17.31	2.94	1.91
33	17.66	2.69	1.01
34	17.18	3.44	2.07
35	16.16	2.63	1.76
36	15.63	4.19	8.94
37	20.50	3.06	0.36
38	14.43	3.77	1.18
39	17.65	3.06	0.11
40	19.19	5.01	0.75
41	16.05	7.38	2.20
42	16.88	3.59	1.14
43	18.97	4.42	1.87
44	17.34	3.19	1.63
45	16.81	3.60	32.03
46	17.45	4.78	0.95
47	17.06	6.56	0.46
48	17.22	3.16	0.10
49	17.25	3.32	0.76
50	16.50	4.57	1.06
51	17.58	4.56	0.16
52	17.16	5.44	0.42
53	24.31	4.67	1.54
54	23.90	3.74	0.32
55	24.25	2.04	0.76
56	23.37	4.37	1.87
57	23.65	5.00	0.41
58	22.91	2.91	0.62
59	24.86	5.87	0.13
60	23.80	4.78	0.56
61	24.04	4.65	2.72
62	24.24	4.61	0.27
63	22.42	3.60	2.16
64	23.47	4.53	0.26
65	23.78	4.85	0.62
66	23.84	5.19	0.21
67	24.48	4.67	0.24
68	24.50	5.03	0.43
69	24.58	3.54	38.62
70	21.57	4.78	0.86
71	24.16	4.72	0.83
72	24.01	5.09	2.26
73	24.10	4.73	1.44
74	23.45	4.62	0.72
75	24.05	4.95	0.29
76	16.42	9.04	0.74
77	17.17	7.14	31.52
78	16.47	8.84	2.11
79	16.67	9.09	0.15
80	16.74	8.82	0.74
81	16.61	8.64	0.85
82	18.30	11.29	0.22
83	17.92	10.00	0.98
84	16.71	8.66	0.82
85	16.89	8.85	0.16
86	16.62	8.30	14.31
87	17.37	11.80	1.91
88	16.51	8.96	2.14
89	18.66	9.73	2.23
90	19.75	11.05	0.11
91	16.73	8.84	1.89
92	17.01	8.72	55.95
93	16.73	8.75	0.30
94	15.72	8.85	1.08
95	16.10	8.48	1.27
96	17.26	7.87	2.12
97	16.46	8.59	32.05
98	16.51	9.07	1.16
99	18.47	8.73	0.53
100	17.16	10.16	0.18
