NUM DRONES,4
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,1.5
TRUCK TIME LIMIT,1.5
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	7.79	5.70	0.00
1	7.78	7.32	0.98
2	10.61	12.02	1.79
3	15.41	10.60	1.19
4	6.13	2.70	0.14
5	12.62	13.75	1.42
6	9.92	0.06	2.17
7	1.09	11.31	1.98
8	13.91	7.15	2.25
9	15.89	19.45	1.54
10	11.23	14.64	0.59
11	16.45	12.89	0.28
12	11.74	10.44	8.29
13	7.21	9.45	0.47
14	16.63	11.11	0.71
15	16.65	11.84	0.20
16	4.92	14.09	0.40
17	14.69	5.64	0.24
18	6.00	2.36	0.55
19	5.71	13.41	0.88
20	5.05	14.17	46.83
21	4.83	15.20	1.12
22	6.06	17.23	12.50
23	5.29	14.54	2.03
24	4.50	14.37	0.47
25	15.53	8.82	1.68
26	6.44	1.75	0.91
27	6.47	1.35	1.97
28	6.62	1.22	1.35
29	5.21	3.09	1.80
30	8.76	3.43	0.21
