NUM DRONES,5
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,2.0
TRUCK TIME LIMIT,2.41
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	12.50	0.00	0.00
1	18.97	11.00	0.31
2	14.46	0.90	59.95
3	18.70	12.98	0.75
4	6.67	23.78	1.71
5	1.87	17.95	0.70
6	2.50	7.16	0.65
7	16.32	10.84	61.16
8	3.18	14.19	1.28
9	21.11	21.81	1.60
10	7.97	4.49	1.22
11	5.68	15.35	0.37
12	22.38	0.05	1.03
13	5.20	21.01	0.67
14	20.28	7.71	38.79
15	5.75	18.65	17.57
16	8.56	6.20	1.25
17	3.33	20.32	2.18
18	19.02	12.41	2.20
19	1.44	2.02	0.92
20	5.01	19.93	0.12
21	16.49	6.76	0.53
22	11.66	20.30	1.37
23	18.45	23.65	2.07
24	12.11	20.18	0.68
25	4.30	14.88	2.27
26	5.41	14.17	1.79
27	20.78	10.86	1.68
28	24.16	19.65	2.14
29	21.66	1.26	0.96
30	11.27	22.70	16.10
31	20.12	3.60	12.82
32	3.66	17.78	39.95
33	12.71	0.55	2.06
34	8.58	22.82	2.04
35	23.55	8.77	1.52
36	18.59	13.64	1.96
37	12.10	8.44	0.42
38	3.26	19.46	1.84
39	12.79	5.22	1.22
40	7.07	2.27	41.72
41	18.12	3.41	1.72
42	21.95	7.61	1.77
43	17.02	8.61	2.57
44	14.75	19.72	36.84
45	1.53	4.15	38.15
46	14.42	16.67	2.21
47	3.97	13.99	2.14
48	5.34	9.86	1.58
49	6.97	17.73	2.03
50	10.16	9.93	2.03
51	10.59	15.63	24.62
52	13.85	12.97	0.97
53	24.78	12.10	2.22
54	1.98	21.14	0.89
55	23.25	24.47	1.34
56	12.11	17.85	10.51
57	5.50	12.07	0.70
58	15.12	3.58	0.35
59	9.16	1.92	1.87
60	12.07	18.83	1.05
61	3.48	16.11	1.43
62	1.82	22.81	0.97
63	1.67	23.29	0.32
64	19.23	17.55	1.89
65	13.56	8.40	0.84
66	15.83	16.41	1.06
