NUM DRONES,4
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,1.5
TRUCK TIME LIMIT,1.5
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	18.11	6.89	0.00
1	19.39	6.01	2.20
2	9.27	5.70	0.15
3	12.10	15.60	0.36
4	16.57	5.29	2.12
5	16.78	11.28	0.71
6	9.29	15.84	1.88
7	3.61	1.50	1.22
8	7.81	4.36	1.75
9	19.39	4.26	0.26
10	19.80	4.69	1.68
11	19.53	6.38	2.16
12	18.92	5.95	1.29
13	6.49	7.35	1.70
14	9.25	6.02	4.54
15	7.93	5.18	19.26
16	9.40	5.94	2.12
17	9.97	5.50	44.01
18	7.94	6.05	1.04
19	12.15	15.86	0.79
20	12.75	14.98	0.24
21	16.68	5.39	0.33
22	13.70	6.99	0.42
23	15.63	4.98	2.16
24	16.71	5.19	1.80
25	16.59	5.19	0.54
26	14.63	5.71	0.12
27	18.03	6.40	0.83
28	16.77	11.51	0.84
29	18.45	12.23	1.38
30	16.80	11.42	1.35
31	16.74	11.41	11.91
32	17.96	11.25	1.36
33	16.93	11.47	2.24
34	7.50	18.14	1.78
35	10.18	14.06	1.34
36	8.30	15.03	1.57
37	9.36	15.80	1.91
38	3.49	1.33	0.12
39	3.75	1.26	1.61
40	3.20	1.83	15.81
41	8.95	6.20	34.10
42	5.93	5.88	1.13
43	8.04	4.28	1.51
44	7.80	4.37	2.02
45	8.80	4.57	1.94
46	7.74	3.88	0.86
47	19.46	3.90	1.22
48	18.70	4.28	1.62
49	19.72	4.28	2.02
50	19.34	4.26	0.73
