NUM DRONES,4
NUM TRUCKS,10
TRUCK CAP,1300.0
DRONE CAP,2.27
TRUCK SPEED,30.0
DRONE SPEED,40.0
DRONE ENDURANCE,0.6
DRONE TIME LIMIT,1.5
TRUCK TIME LIMIT,1.62
TRUCK UNIT COST,1.25
DRONE UNIT COST,0.03
0	13.73	6.50	0.00
1	2.47	18.27	1.78
2	14.47	3.75	1.40
3	5.60	12.55	0.22
4	6.21	6.54	1.98
5	14.31	12.36	1.81
6	4.51	11.81	0.20
7	7.27	1.34	1.18
8	12.87	4.07	2.16
9	15.40	3.61	1.48
10	5.96	17.73	47.06
11	17.83	3.08	0.62
12	1.65	3.47	2.22
13	10.74	13.65	0.70
14	9.75	19.44	0.34
15	17.93	19.77	1.44
16	9.45	2.91	1.85
17	0.31	17.34	0.20
18	19.77	0.17	0.11
19	3.60	0.44	0.48
20	14.66	8.75	1.33
21	16.29	12.33	1.44
22	15.62	11.46	1.21
23	2.72	15.96	2.22
24	17.14	14.78	1.54
25	14.80	1.37	1.45
26	17.47	0.14	1.94
27	0.71	12.68	58.52
28	8.17	17.06	0.78
29	6.12	3.23	1.01
30	5.93	16.55	0.28
31	18.30	7.76	0.42
32	9.11	4.75	1.01
33	0.56	7.26	1.96
34	17.80	13.99	1.51
35	6.07	3.45	13.79
36	2.13	2.86	0.67
37	2.29	17.27	0.29
38	15.18	13.15	2.13
39	18.50	12.21	1.57
40	0.54	15.00	1.51
41	12.07	15.71	1.77
42	2.06	10.16	1.50
43	8.31	7.57	1.61
44	8.26	3.21	1.86
45	16.27	0.72	22.13
46	8.85	8.93	41.12
47	3.42	5.46	0.11
48	12.50	10.89	1.06
49	7.91	9.09	1.34
50	19.26	12.60	1.19
